id,label,label:confidence,word1,word2
1149038018,unrelated,0.6805,severely,pleasant
1149038019,antonym,1,inexact,right
1149038020,unrelated,1,nope,truly
1149038021,unrelated,1,overture,retreat
1149038022,unrelated,1,near,cheesy
1149038023,unrelated,1,application,live
1149038024,other,0.3424,adequately,unevenly
1149038025,unrelated,0.6946,undesirable,worthy
1149038026,unrelated,1,constant,switch
1149038027,unrelated,1,as,minimally
1149038028,antonym,1,immaterial,material
1149038029,unrelated,0.6381,graveness,drunkenness
1149038030,unrelated,1,fierce,easily
1149038031,unrelated,0.6607,lack,long
1149038032,unrelated,1,precisely,forward
1149038033,antonym,1,posterior,earlier
1149038034,unrelated,1,compatible,logical
1149038035,unrelated,1,none,grade
1149038036,unrelated,0.6453,badness,alright
1149038037,unrelated,1,guilty,non
1149038038,antonym,1,nice,bad
1149038039,antonym,1,immortalise,erase
1149038040,unrelated,0.6588,secular,clergyman
1149038041,unrelated,1,open,shall
1149038042,unrelated,1,wessex,forethought
1149038043,antonym,0.6776,weakness,strength
1149038044,unrelated,1,inside,belated
1149038045,antonym,1,far,near
1149038046,paraphrase,0.7056,standstill,yield
1149038047,unrelated,1,ridiculous,dangerous
1149038048,antonym,0.677,adequate,deficient
1149038049,unrelated,1,spotty,even
1149038050,unrelated,1,funfair,sore
1149038051,unrelated,0.6578,nice,commodity
1149038052,unrelated,1,dreadful,expert
1149038053,unrelated,0.6718,correct,handicap
1149038054,unrelated,1,upset,decently
1149038055,unrelated,0.6632,adequate,pitiable
1149038056,unrelated,0.3553,wrong,secure
1149038057,unrelated,1,sufficiency,weakness
1149038058,unrelated,1,unclear,dependable
1149038059,unrelated,1,readily,knockout
1149038060,unrelated,0.7021,properly,difficult
1149038061,unrelated,1,unclean,cool
1149038062,unrelated,1,mighty,TRUE
1149038063,unrelated,0.6755,non-responsive,admissible
1149038064,unrelated,0.6735,cushion,sharpen
1149038065,unrelated,1,smart,right
1149038066,antonym,0.6794,bad,effective
1149038067,unrelated,0.6357,ludicrous,possible
1149038068,unrelated,0.6513,remediate,break
1149038069,unrelated,0.6795,game,good
1149038070,unrelated,1,solely,plainly
1149038071,unrelated,1,estimable,unclear
1149038072,unrelated,1,requirement,obsolete
1149038073,antonym,0.671,tough,easy
1149038074,unrelated,1,uncommon,park
1149038075,unrelated,1,regardless,fifty-fifty
1149038076,unrelated,1,old,long
1149038077,antonym,0.6807,harmful,secure
1149038078,unrelated,1,notwithstanding,soon
1149038079,antonym,1,subtraction,addition
1149038080,unrelated,0.6333,interchange,unaltered
1149038081,antonym,0.6545,outpatient,inpatient
1149038082,unrelated,0.6637,quietly,considerably
1149038083,unrelated,1,weird,compensate
1149038084,unrelated,1,unpredictable,workable
1149038085,unrelated,1,unknown,bang
1149038086,unrelated,0.6603,jolly,unfairly
1149038087,antonym,1,off-site,on-site
1149038088,unrelated,0.6768,exclusively,equitable
1149038089,unrelated,0.6782,improper,commodity
1149038090,antonym,1,complicated,easy
1149038091,paraphrase,0.6553,fair,aright
1149038092,unrelated,1,up,surpass
1149038093,unrelated,1,so,frown
1149038094,unrelated,1,delete,deliver
1149038095,unrelated,1,repellant,virtuous
1149038096,unrelated,1,over,sketchy
1149038097,paraphrase,0.6344,hungry,hungry
1149038098,antonym,1,negativism,positiveness
1149038099,antonym,1,subhuman,superhuman
1149038100,unrelated,0.6805,identify,shape
1149038101,unrelated,1,withal,maybe
1149038102,unrelated,1,sore,compensate
1149038103,antonym,0.6635,liquidate,conserve
1149038104,unrelated,0.6737,terrible,aright
1149038105,unrelated,0.6853,possible,unacceptable
1149038106,unrelated,1,mal,sightly
1149038107,antonym,0.6738,polite,frightful
1149038108,unrelated,1,compensate,poor
1149038109,unrelated,0.6692,sustainable,infeasible
1149038110,antonym,1,change,unchanged
1149038111,antonym,0.6551,one-half,whole
1149038112,unrelated,0.6653,speculative,decent
1149038113,unrelated,0.6846,nonmaterial,available
1149038114,antonym,1,resist,surrender
1149038116,unrelated,0.6508,undependable,reliable
1149038117,antonym,0.6591,lousy,mighty
1149038118,antonym,1,improper,correct
1149038119,unrelated,1,good,prankish
1149038120,unrelated,1,unreasonable,right-hand
1149038121,unrelated,0.362,apparel,undress
1149038122,unrelated,1,bullshit,discipline
1149038123,unrelated,1,hatch,uncover
1149038124,unrelated,1,no,appearance
1149038125,antonym,1,illegitimate,legalize
1149038126,unrelated,0.7005,unacceptable,insufferable
1149038127,unrelated,1,chasten,faulty
1149038128,unrelated,1,remunerative,freelance
1149038129,unrelated,1,c,visualise
1149038130,paraphrase,0.6726,sufficiency,adequate
1149038131,antonym,0.6701,inaccurate,rightful
1149038132,unrelated,1,yes,still
1149038133,unrelated,0.6598,tough,unmanageable
1149038134,unrelated,0.652,limited,unabated
1149038135,unrelated,0.6583,difficult,manageable
1149038136,unrelated,0.7034,save,break
1149038137,antonym,0.646,distressed,good
1149038138,unrelated,1,small,sufficient
1149038139,unrelated,1,gonna,fine
1149038140,antonym,0.3542,ovulation,anovulation
1149038141,antonym,0.7079,aright,unreliable
1149038142,unrelated,1,petty,well
1149038143,antonym,0.6795,turmoil,calmness
1149038144,unrelated,0.6672,mighty,miserable
1149038145,unrelated,1,convert,stay
1149038146,unrelated,1,goodness,uncomfortable
1149038147,unrelated,0.356,restore,break
1149038148,unrelated,1,okay,rightfield
1149038149,unrelated,1,fair,no
1149038150,antonym,1,shameful,acceptable
1149038151,antonym,0.6363,excessive,adequate
1149038152,unrelated,0.6596,good,imperfectly
1149038153,unrelated,1,unknown,delineate
1149038154,unrelated,1,pregnant,insignificant
1149038155,unrelated,1,indeterminate,influence
1149038156,antonym,1,anticipate,unexpected
1149038157,unrelated,1,good,frail
1149038158,unrelated,0.6633,possible,unmanageable
1149038159,other,0.3771,blur,sure
1149038160,unrelated,1,sack,unclear
1149038161,antonym,1,complete,fragmented
1149038162,other,0.3444,shitty,right
1149038163,unrelated,1,particular,good
1149038164,antonym,1,conformity,nonconformity
1149038165,unrelated,0.7016,so,petty
1149038166,unrelated,1,sparsely,easily
1149038167,unrelated,1,awkward,reserve
1149038168,unrelated,1,no,layover
1149038169,unrelated,1,right,happy
1149038170,unrelated,1,eventide,same
1149038171,unrelated,1,unwise,allow
1149038172,unrelated,1,moot,conquer
1149038173,antonym,1,intervention,nonintervention
1149038174,unrelated,1,ice,receive
1149038175,unrelated,1,cod,walk
1149038176,unrelated,1,even,blue
1149038177,antonym,0.6575,comfortable,difficult to achieve
1149038178,unrelated,1,FALSE,counterbalance
1149038179,unrelated,1,lightly,selfsame
1149038180,unrelated,0.6194,desirable,worst possible
1149038181,unrelated,1,society,disorder
1149038182,unrelated,1,substantially,shit
1149038183,unrelated,1,right,outrage
1149038184,unrelated,0.6868,tolerable,unsatisfactory
1149038185,antonym,1,loser,success
1149038186,antonym,0.6591,simple,hard
1149038187,unrelated,1,reserve,needless
1149038188,unrelated,0.6569,insignificant,bad
1149038189,other,0.6701,posterior,sooner
1149038190,antonym,0.348,courteous,bad
1149038191,unrelated,0.6636,proper,objectionable
1149038192,unrelated,1,scarcely,flush
1149038193,unrelated,1,placid,even
1149038194,unrelated,0.6772,unreal,admittedly
1149038195,unrelated,1,unknowing,witting
1149038196,unrelated,0.6533,unspecified,stipulate
1149038197,unrelated,1,rectify,happy
1149038198,unrelated,1,unfinished,utter
1149038199,unrelated,1,happy,wet
1149038200,unrelated,1,give,delete
1149038201,unrelated,1,compensate,inequitable
1149038202,unrelated,0.6243,lone,partly
1149038203,unrelated,0.6663,shape,uncertain
1149038204,antonym,1,volunteer,mandatory
1149038205,unrelated,0.6562,miserable,unspoiled
1149038206,unrelated,1,number,well
1149038207,unrelated,1,properly,upset
1149038208,unrelated,0.667,aright,counterfeit
1149038209,unrelated,1,usual,exceptionally high
1149038210,unrelated,1,mighty,handsome
1149038211,unrelated,1,hard,goon
1149038212,unrelated,1,seldom,considerably
1149038213,unrelated,1,precisely,fifty-fifty
1149038214,unrelated,0.6319,full,incorrect
1149038215,antonym,0.705,needful,unnecessary
1149038218,antonym,0.662,arduous,easily
1149038219,unrelated,0.681,still,likewise
1149038220,unrelated,0.6666,appropriate,gruesome
1149038221,unrelated,0.6414,ill,proper
1149038222,antonym,1,impatience,patience
1149038223,unrelated,1,even,peak
1149038224,other,0.3577,skillful,okay
1149038225,unrelated,0.6504,choppiness,smoothness
1149038226,unrelated,0.6412,equalize,distinct
1149038227,unrelated,1,good,maybe
1149038228,other,0.3506,fine,lawful
1149038229,antonym,1,absent,available
1149038230,unrelated,1,bullshit,ripe
1149038231,antonym,0.6708,unable,available
1149038232,unrelated,0.6655,simple,composite
1149038233,unrelated,1,land,figure
1149038234,unrelated,0.6666,evil,right-hand
1149038235,other,0.6766,biped,quadruped
1149038236,unrelated,1,sole,actually
1149038237,other,0.3609,forgive,unforgiving
1149038238,unrelated,0.6871,whimsical,practicable
1149038239,unrelated,1,runnel,idle
1149038240,unrelated,1,off,form
1149038241,unrelated,0.6527,sight,public awareness
1149038242,unrelated,1,nestling,significant
1149038243,unrelated,0.6722,nix,one
1149038244,unrelated,0.6813,good,comfortably
1149038245,paraphrase,0.6762,okay,good
1149038246,antonym,0.7,deciduous,evergreen
1149038247,antonym,0.6529,declassify,classify
1149038248,unrelated,1,no,obtain
1149038249,antonym,1,viable,infeasible
1149038250,unrelated,1,fair,pain
1149038251,antonym,1,minimal,large
1149038252,unrelated,1,dangerous,ridiculous
1149038253,unrelated,0.6813,right,mal
1149038254,unrelated,1,swell,gonna
1149038255,unrelated,1,hanker,unimportant
1149038256,unrelated,1,mightily,TRUE
1149038257,unrelated,1,precisely,partly
1149038258,unrelated,0.6764,flop,counter-productive
1149038259,unrelated,1,bombastic,unlikely
1149038260,unrelated,1,aright,rough
1149038261,antonym,0.6496,improper,justly
1149038262,unrelated,1,surprisingly,still
1149038263,unrelated,1,unlikely,easy
1149038264,unrelated,1,futile,conquer
1149038265,unrelated,1,tolerate,inconsistent
1149038266,unrelated,1,poor,easily
1149038267,unrelated,1,ripe,unhealthy
1149038268,unrelated,0.7151,confine,long
1149038269,unrelated,0.6633,undecipherable,right
1149038270,unrelated,1,blueish,TRUE
1149038271,antonym,1,foul,good
1149038272,unrelated,0.6352,mightily,fine
1149038273,unrelated,1,no,unremarkably
1149038274,unrelated,1,print,uncommitted
1149038275,unrelated,1,chitchat,jawless
1149038276,antonym,0.7033,strange,customary
1149038277,unrelated,1,concomitant,significant
1149038278,unrelated,0.6572,unintended,specify
1149038279,unrelated,1,be,d
1149038280,unrelated,0.6438,unrealistic,veridical
1149038281,unrelated,0.3512,counterfeit,correctly
1149038282,unrelated,1,thoroughly,hurt
1149038283,unrelated,0.675,porta,closing
1149038284,antonym,0.6733,out,include
1149038285,paraphrase,1,lightly,easily
1149038286,unrelated,1,necessary,tautological
1149038287,unrelated,1,easy,ruffian
1149038288,unrelated,0.6139,minimum,long
1149038289,unrelated,1,full,rude
1149038290,unrelated,1,travel,appropriate
1149038291,paraphrase,0.6659,badness,evil
1149038292,unrelated,1,flesh,none
1149038293,unrelated,1,bad,shelve
1149038294,unrelated,1,virtue,demerit
1149038295,unrelated,1,tawdry,hard
1149038296,unrelated,1,inequitable,funfair
1149038297,unrelated,1,marvellous,short
1149038298,unrelated,1,right,risky
1149038299,unrelated,1,punk,tender
1149038300,unrelated,1,grave,stimulate
1149038301,antonym,0.6909,normal,outre
1149038302,unrelated,1,sophisticated,tardily
1149038303,unrelated,0.708,vain,conquer
1149038304,unrelated,0.6193,gre,national level
1149038305,entailment,0.3505,disorder,right
1149038306,unrelated,1,cover,non-binding
1149038307,unrelated,0.6568,backbreaking,easily
1149038308,unrelated,1,c,interpret
1149038309,unrelated,0.6689,thoroughly,shitty
1149038310,paraphrase,0.3409,plus,anymore
1149038311,unrelated,1,today,plus
1149038312,unrelated,1,nearly,even
1149038313,unrelated,1,identical,shortly
1149038314,unrelated,1,inveterate,acutely
1149038315,unrelated,0.6955,improper,discipline
1149038316,unrelated,1,similar,evening
1149038317,unrelated,1,tacky,hard
1149038319,unrelated,0.6557,slim,overly
1149038320,unrelated,0.6731,rude,powerful
1149038321,unrelated,1,nowadays,most
1149038322,unrelated,1,more,date
1149038323,unrelated,1,tacky,pricey
1149038324,unrelated,1,right,disgraceful
1149038325,unrelated,0.6442,bogus,unfeigned
1149038326,unrelated,1,ill,substantially
1149038327,unrelated,1,silent,so
1149038328,unrelated,0.774,right,detriment
1149038329,unrelated,1,utterly,living
1149038330,unrelated,1,article,exist
1149038331,unrelated,1,rough,grueling
1149038332,antonym,0.6757,deceptive,right
1149038333,unrelated,0.675,flatly,conditionally
1149038334,antonym,1,considerably,marginally
1149038335,unrelated,1,properly,sick
1149038336,antonym,1,prudent,imprudent
1149038337,unrelated,1,appropriate,vomit
1149038338,unrelated,0.6939,justly,bad
1149038339,antonym,1,resolute,irresolute
1149038340,unrelated,1,easily,anymore
1149038341,unrelated,0.6751,hopeless,requisite
1149038342,unrelated,0.6798,knotty,tender
1149038343,antonym,0.3784,separate,equate
1149038344,unrelated,1,slow,uncertain
1149038345,unrelated,1,genuinely,so
1149038346,unrelated,0.6485,correctly,sick
1149038347,unrelated,0.3529,limited,uncounted
1149038348,antonym,0.7052,reasonable,unjustified
1149038349,unrelated,0.6589,idle,utilise
1149038350,antonym,0.6376,misdirect,right
1149038351,unrelated,1,long,specify
1149038352,unrelated,1,touch,unique
1149038353,unrelated,1,long,loosely
1149038354,unrelated,1,long,short-circuit
1149038355,antonym,1,irregular,regular
1149038356,unrelated,1,directly,gay
1149038357,unrelated,1,easy,pall
1149038358,unrelated,1,able,fanny
1149038359,unrelated,1,upright,further
1149038360,unrelated,0.7079,legato,difficult
1149038361,antonym,0.6569,counterfeit,right
1149038362,unrelated,1,figure,c
1149038363,antonym,0.6894,rude,decent
1149038364,unrelated,1,ephemeral,failing
1149038365,antonym,0.7084,same,unlike
1149038366,unrelated,1,luff,pointless
1149038367,antonym,1,ripe,rotten
1149038368,unrelated,1,list,hold
1149038369,unrelated,0.6443,tangle,unknot
1149038370,unrelated,0.6918,dismissal,charge
1149038371,antonym,0.6798,oftentimes,infrequently
1149038372,unrelated,1,unspoiled,badly
1149038373,unrelated,0.6653,raciness,dullness
1149038374,unrelated,1,easily,sorry
1149038375,unrelated,1,utter,deficient
1149038376,unrelated,1,unspoilt,unfortunate
1149038377,unrelated,1,rotten,soundly
1149038378,unrelated,0.6517,unmarried,conjoin
1149038379,unrelated,1,gonzo,right
1149038380,antonym,0.6504,inefficient,adequate
1149038381,unrelated,0.6793,compensate,rude
1149038382,antonym,0.6791,smoothen,difficult
1149038383,unrelated,0.6714,dedication,disloyalty
1149038384,unrelated,1,decent,meagre
1149038385,unrelated,1,spew,suitable
1149038386,unrelated,1,appropriate,can
1149038387,unrelated,1,c,regard
1149038388,unrelated,0.6498,outrageous,satisfactory
1149038389,unrelated,0.6717,prise,satisfy
1149038390,unrelated,0.6719,rightfield,unhappy
1149038391,unrelated,0.6352,naughty,aright
1149038392,antonym,0.67,world-wide,uncommon
1149038393,antonym,0.6501,unjustified,fair
1149038394,unrelated,1,regretful,table
1149038395,unrelated,0.6643,love,uncertain
1149038396,unrelated,0.6608,good,frantic
1149038397,unrelated,1,sick,mightily
1149038398,unrelated,1,sight,personal information
1149038399,unrelated,1,selfsame,slowly
1149038400,unrelated,1,honorable,no
1149038401,unrelated,1,point,salutary
1149038402,unrelated,0.6638,tawdry,costly
1149038403,unrelated,1,interesting,big
1149038404,unrelated,0.653,FALSE,straight
1149038405,unrelated,1,appropriately,amazingly
1149038406,antonym,0.6676,undeniable,deniable
1149038407,unrelated,1,apart,hardly
1149038408,unrelated,1,first,long
1149038409,antonym,0.6747,flexible,uncompromising
1149038410,unrelated,0.6327,good,low
1149038411,unrelated,0.6872,fictive,right
1149038412,unrelated,0.6606,rugged,easygoing
1149038413,unrelated,1,unthinkable,rectify
1149038414,unrelated,1,incomplete,exhaustive
1149038415,unrelated,0.6733,zero,unrivalled
1149038416,unrelated,1,as,grim
1149038417,unrelated,1,rude,easily
1149038418,antonym,1,nonclassical,classical
1149038419,paraphrase,1,okay,right
1149038420,other,0.6603,ripe,alright
1149038421,other,0.3633,purgation,rehabilitate
1149038422,paraphrase,0.682,satisfactory,adequate
1149038423,unrelated,1,bear,no
1149038424,unrelated,0.6932,negatively,considerably
1149038425,unrelated,0.6631,levelheaded,silence
1149038426,unrelated,0.6769,surprisingly,understandably
1149038427,antonym,0.6581,hopeless,workable
1149038428,paraphrase,0.6599,valuable,great value
1149038429,unrelated,1,excessively,hoot
1149038430,unrelated,0.6984,reprehensible,ripe
1149038431,entailment,0.6644,lately,later
1149038432,unrelated,1,even,regardless
1149038433,unrelated,0.6306,good,dysphoric
1149038434,unrelated,1,supply,no
1149038435,antonym,0.6856,suitable,unacceptable
1149038436,unrelated,0.6682,bullshit,avowedly
1149038437,antonym,0.6972,flunk,passing
1149038438,antonym,0.6988,convenient,impractical
1149038439,unrelated,1,slowly,real
1149038440,antonym,1,synchronous,asynchronous
1149038441,unrelated,1,exactly,sick
1149038442,unrelated,1,minus,level
1149038443,unrelated,1,defective,plenty
1149038444,unrelated,0.6491,user-friendly,wanton
1149038445,entailment,0.3538,fifty-fifty,odd
1149038446,unrelated,1,swell,excessively
1149038447,unrelated,0.7723,finish,far
1149038448,unrelated,0.6755,upright,inappropriate
1149038449,unrelated,0.6779,sure,knowledge
1149038450,unrelated,1,straight,jovial
1149038451,unrelated,1,diaphragm,start
1149038452,paraphrase,0.3733,good,decent
1149038453,unrelated,1,unspoilt,hard
1149038454,unrelated,0.6392,bad,sufficient
1149038455,unrelated,0.6612,right,unreliable
1149038456,antonym,1,reverent,irreverent
1149038457,antonym,0.668,alert,dull
1149038458,unrelated,1,decent,left
1149038459,unrelated,0.6298,dotty,gonna
1149038460,unrelated,1,seedy,long
1149038461,unrelated,0.681,web,even
1149038462,unrelated,0.6238,wellspring,right
1149038463,unrelated,1,longer,eventide
1149038464,antonym,0.3369,wannabee,hopeless
1149038465,unrelated,1,somewhat,powerful
1149038466,unrelated,0.6618,bad,insignificant
1149038467,unrelated,1,convert,unaffected
1149038468,unrelated,1,speculative,badly
1149038469,unrelated,0.6608,unknown,decide
1149038470,unrelated,1,untrue,ripe
1149038471,unrelated,1,bate,second reading
1149038472,unrelated,0.6593,compensate,abuse
1149038473,unrelated,0.3364,rude,justly
1149038474,unrelated,1,able,even
1149038475,unrelated,0.6657,comfortably,scarce
1149038476,unrelated,1,now,most
1149038477,unrelated,1,bogus,mightily
1149038478,unrelated,1,as,dispirited
1149038479,antonym,0.6715,piousness,impiety
1149038480,unrelated,1,bonk,alien
1149038481,unrelated,0.6539,correct,handsome
1149038482,unrelated,1,naughty,full
1149038483,unrelated,1,pure,unfinished
1149038484,unrelated,1,regulate,indeterminate
1149038485,unrelated,1,sound,ill
1149038486,unrelated,0.6499,fifty-fifty,till
1149038487,unrelated,1,unspecified,find
1149038488,unrelated,1,redress,anomalous
1149038489,antonym,0.6881,limit,limitless
1149038490,unrelated,0.651,inadvisable,advocate
1149038491,antonym,0.3615,unassailable,unsafe
1149038492,unrelated,0.6493,please,displease
1149038493,unrelated,0.6727,likely,unconvincing
1149038494,other,0.357,intimately,personally
1149038495,unrelated,1,picayune,as
1149038496,unrelated,1,right,knockout
1149038497,antonym,1,here,away
1149038498,unrelated,1,castigate,TRUE
1149038499,unrelated,1,reasonable,evil
1149038500,unrelated,1,tenacious,plus
1149038501,antonym,0.6712,unjust,decently
1149038502,unrelated,1,jazz,jaydee
1149038503,unrelated,1,fountainhead,good
1149038504,unrelated,1,over,sole
1149038505,unrelated,0.6498,unnatural,suitable
1149038506,unrelated,0.6838,inauspicious,readily
1149038507,unrelated,1,off,mark
1149038508,unrelated,1,consistently,still
1149038509,unrelated,1,unable,useable
1149038510,antonym,0.6727,perilous,safe
1149038511,other,0.3761,hurtful,justly
1149038512,unrelated,0.6684,tough,promiscuous
1149038513,unrelated,0.6386,accrue,rise
1149038514,unrelated,1,hanker,scarce
1149038515,unrelated,0.6812,filiation,ascent
1149038516,antonym,0.6731,iffy,nifty
1149038517,unrelated,1,unaccompanied,simply
1149038518,unrelated,0.6708,undesirable,effective
1149038519,unrelated,0.6608,indefensible,rightfield
1149038520,unrelated,0.644,flop,wrongful
1149038521,unrelated,0.6588,gruesome,well
1149038522,unrelated,0.6417,unreliable,right-hand
1149038523,unrelated,1,puckish,virtuous
1149038524,antonym,0.6527,securely,insecurely
1149038525,unrelated,1,minimal,practically
1149038526,unrelated,0.6319,well,trivial
1149038527,unrelated,1,rectify,nonsense
1149038528,unrelated,0.6433,cede,stand
1149038529,unrelated,1,impossible,execrable
1149038530,antonym,1,unwrap,wrap
1149038531,antonym,1,clear,unclear
1149038532,unrelated,1,uncomfortable,gonna
1149038533,unrelated,1,hard,legato
1149038534,antonym,0.6876,upheaval,calmness
1149038535,unrelated,0.6458,erroneous,redress
1149038536,paraphrase,0.6591,ill,ghastly
1149038537,antonym,0.6843,erroneous,lawful
1149038538,unrelated,1,farther,today
1149038539,unrelated,0.6489,unitary,zero
1149038540,unrelated,1,off,function
1149038541,unrelated,0.6481,up-and-coming,lethargic
1149038542,unrelated,1,rift,keep
1149038543,antonym,1,impractical,practical
1149038544,unrelated,1,so,placid
1149038545,antonym,0.6575,dioecious,monoecious
1149038546,unrelated,1,well,concisely
1149038547,entailment,0.674,adequately,adequate
1149038548,antonym,0.6438,low,excessively
1149038549,unrelated,1,identical,bad
1149038550,unrelated,1,unusual,right-hand
1149038551,unrelated,1,flawed,stark
1149038552,antonym,0.3409,irreproachable,guilty
1149038553,unrelated,1,non-discriminatory,preferential
1149038554,antonym,1,readable,unreadable
1149038555,unrelated,1,choosy,slow
1149038556,unrelated,1,correctly,intimately
1149038557,unrelated,0.6448,honest,unwell
1149038558,unrelated,0.6694,easy,fierce
1149038559,unrelated,1,think,purpose
1149038560,unrelated,1,alia,determine
1149038561,paraphrase,0.6866,legitimate,TRUE
1149038562,unrelated,0.6741,soundly,mad
1149038563,unrelated,1,right,ache
1149038564,unrelated,0.7101,immediately,foresighted
1149038565,antonym,0.6676,rectify,mistaken
1149038566,unrelated,0.6497,excessive,right
1149038567,unrelated,0.6852,irrelevant,truthful
1149038568,antonym,1,obey,disobey
1149038569,unrelated,1,sole,more
1149038570,category,1,romania,spain
1149038571,unrelated,1,uncomfortable,redress
1149038572,antonym,1,simple,severe
1149038573,antonym,1,faulty,accurate
1149038574,unrelated,1,unclear,rubber
1149038575,unrelated,1,identify,fix
1149038576,unrelated,0.6598,secondly,sole
1149038577,antonym,0.6529,FALSE,accurate
1149038578,antonym,0.6397,noetic,irrational
1149038579,antonym,0.6718,denial,admit
1149038580,unrelated,1,available,curtly
1149038581,unrelated,1,alive,numb
1149038582,antonym,1,efficient,ineffectual
1149038583,unrelated,1,plant,off
1149038584,unrelated,0.6947,poorly,plenty
1149038585,unrelated,1,tranquil,so
1149038586,unrelated,1,correct,hurtful
1149038587,unrelated,1,farther,wellspring
1149038588,unrelated,1,easily,amiss
1149038589,antonym,0.6699,amiss,goodness
1149038590,other,0.3502,discipline,bullshit
1149038591,unrelated,1,no,yield
1149038592,unrelated,1,attend,c
1149038593,unrelated,0.3583,incompatible,applicable
1149038594,unrelated,0.6376,wickedness,right
1149038595,antonym,1,cleanse,dirty
1149038596,unrelated,1,substantially,loosely
1149038597,unrelated,0.6498,knowledge,mindful
1149038598,unrelated,1,rectify,misguided
1149038599,unrelated,1,difficult,simpleton
1149038600,unrelated,1,cool,meritless
1149038601,unrelated,1,item,skilful
1149038602,unrelated,1,lopsided,well
1149038603,unrelated,0.6719,turgid,insignificant
1149038604,unrelated,1,pass,delete
1149038605,unrelated,1,ramify,equal
1149038606,unrelated,1,no,receive
1149038607,unrelated,1,castigate,deficient
1149038608,unrelated,1,appropriate,unwarranted
1149038609,unrelated,1,pursuit,bore
1149038610,unrelated,1,assume,no
1149038611,unrelated,0.6876,surpass,less
1149038612,unrelated,0.6516,dispirited,as
1149038613,antonym,1,satisfactory,imperfect
1149038614,unrelated,1,fountainhead,easy
1149038615,unrelated,0.6748,iniquity,bad
1149038616,antonym,1,capitalistic,socialistic
1149038617,unrelated,0.6734,decent,adequate
1149038618,unrelated,1,faint,satisfactory
1149038620,paraphrase,0.3559,rehabilitate,purge
1149038621,unrelated,1,hasty,rectify
1149038622,unrelated,1,redress,bogus
1149038623,antonym,1,primitive,sophisticated
1149038624,unrelated,1,high-risk,pretty
1149038625,unrelated,0.6777,deficient,stark
1149038626,antonym,0.6969,shitty,well
1149038627,antonym,1,online,off-line
1149038628,unrelated,1,well,little
1149038629,unrelated,1,hitherto,far
1149038630,unrelated,1,more,pass
1149038631,antonym,1,prenuptial,postnuptial
1149038632,unrelated,1,include,break
1149038633,unrelated,1,rest,civil strife
1149038634,antonym,1,day,night
1149038635,antonym,0.6872,salutary,badly
1149038636,unrelated,1,real,shortly
1149038637,unrelated,1,terrified,practicable
1149038638,unrelated,1,poorly,readily
1149038639,unrelated,1,deed,step aside
1149038640,unrelated,1,no,sufficiency
1149038641,antonym,1,finish,incomplete
1149038642,unrelated,1,conformation,none
1149038643,unrelated,1,irrelevant,ripe
1149038644,unrelated,0.6881,necessary,debatable
1149038645,unrelated,1,big,nice
1149038646,unrelated,1,tardy,plus
1149038647,unrelated,0.6946,intimately,unimportant
1149038648,unrelated,1,unnecessary,earmark
1149038649,unrelated,1,okeh,necessary
1149038650,unrelated,1,well-to-do,brutal
1149038651,unrelated,1,minor,long
1149038652,antonym,1,testate,intestate
1149038653,antonym,1,explicit,implicit
1149038654,unrelated,1,attention,thrifty
1149038655,unrelated,1,hold,incompatible
1149038656,unrelated,1,risky,table
1149038657,antonym,1,desirable,unaccepted
1149038658,unrelated,0.6543,few,overly
1149038659,unrelated,1,briefly,hanker
1149038660,unrelated,0.378,substantially,inappropriately
1149038661,unrelated,0.6493,ill-defined,safe
1149038662,unrelated,1,more,immediately
1149038663,unrelated,1,estimable,no
1149038664,antonym,0.6553,incompatible,possible
1149038665,unrelated,1,here,menage
1149038666,antonym,1,permissible,verboten
1149038667,antonym,1,easily,problematic
1149038668,paraphrase,0.652,bad,malign
1149038669,unrelated,1,nay,unrivaled
1149038670,unrelated,1,objectionable,redress
1149038671,paraphrase,1,adequate,adequate
1149038672,unrelated,1,poorly,angstrom
1149038673,unrelated,1,plurality,unpack
1149038674,unrelated,1,uneasy,tardily
1149038675,unrelated,0.6962,writhe,good
1149038676,unrelated,1,requirement,moot
1149038677,unrelated,0.6869,proper,unjustified
1149038678,unrelated,0.7119,fruitless,earmark
1149038679,unrelated,1,bullshit,flop
1149038680,unrelated,1,adequate,bad news
1149038681,unrelated,0.6468,decently,mistaken
1149038682,paraphrase,0.6626,effector,receptor
1149038683,unrelated,1,best,merely
1149038684,antonym,1,vile,worthy
1149038685,antonym,1,harden,soften
1149038686,unrelated,1,as,slight
1149038687,unrelated,0.6449,accountability,creditworthy
1149038688,unrelated,1,brave,straight
1149038689,unrelated,1,immaterial,long
1149038690,unrelated,1,bit,hanker
1149038691,unrelated,0.6593,convenient,heavily
1149038692,unrelated,1,honest,happy
1149038693,unrelated,1,impossible,frightened
1149038694,unrelated,0.6616,intricate,easily
1149038695,unrelated,0.6585,bear,delete
1149038696,unrelated,1,safe,cheesy
1149038697,unrelated,1,insane,flop
1149038698,unrelated,0.6519,heretofore,even
1149038699,unrelated,0.6618,ill-timed,adequately
1149038700,unrelated,0.6331,gentle,stubborn
1149038701,unrelated,1,precipitous,flat
1149038702,unrelated,1,good,untimely
1149038703,antonym,0.6616,renew,unregenerate
1149038704,antonym,0.6806,freelance,salaried
1149038705,antonym,1,sympatric,allopatric
1149038706,unrelated,0.6569,hard,flop
